CMPLNT_NUM,CMPLNT_FR_DT,CMPLNT_FR_TM,CMPLNT_TO_DT,CMPLNT_TO_TM,ADDR_PCT_CD,RPT_DT,KY_CD,OFNS_DESC,PD_CD,PD_DESC,CRM_ATPT_CPTD_CD,LAW_CAT_CD,BORO_NM,LOC_OF_OCCUR_DESC,PREM_TYP_DESC,JURIS_DESC,JURISDICTION_CODE,PARKS_NM,HADEVELOPT,HOUSING_PSA,X_COORD_CD,Y_COORD_CD,SUSP_AGE_GROUP,SUSP_RACE,SUSP_SEX,TRANSIT_DISTRICT,Latitude,Longitude,Lat_Lon,PATROL_BORO,STATION_NAME,VIC_AGE_GROUP,VIC_RACE,VIC_SEX
170767973,10/03/2008,07:00:00,10/04/2008,03:00:00,42,10/06/2008,351,CRIMINAL MISCHIEF & RELATED OF,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",COMPLETED,MISDEMEANOR,BRONX,,STREET,N.Y. POLICE DEPT,0,NA,,NA,1009236,241853,,,,,40.830478954,-73.909713902,"(40.830478954, -73.909713902)",PATROL BORO BRONX,,65+,BLACK,F
606437686,02/07/2010,14:45:00,02/07/2010,14:50:00,113,02/19/2010,348,VEHICLE AND TRAFFIC LAWS,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",COMPLETED,MISDEMEANOR,QUEENS,INSIDE,AIRPORT TERMINAL,PORT AUTHORITY,3,NA,,NA,1046367,186986,45-64,WHITE,M,,40.679700408,-73.776047368,"(40.679700408, -73.776047368)",PATROL BORO QUEENS SOUTH,,,UNKNOWN,E
982350243,06/24/2013,19:40:00,06/24/2013,20:30:00,76,06/24/2013,361,OFF. AGNST PUB ORD SENSBLTY &,639,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,BROOKLYN,FRONT OF,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,NA,,NA,984465,189997,,WHITE,M,,40.688182857,-73.999226196,"(40.688182857, -73.999226196)",PATROL BORO BKLYN SOUTH,,25-44,WHITE,M
583336044,08/03/2007,19:00:00,08/03/2007,19:40:00,9,08/03/2007,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,MANHATTAN,INSIDE,COMMERCIAL BUILDING,N.Y. POLICE DEPT,0,NA,,NA,986930,206925,,,,,40.734645797,-73.99033113,"(40.734645797, -73.99033113)",PATROL BORO MAN SOUTH,,,UNKNOWN,D
485000790,05/03/2010,16:30:00,05/03/2010,17:45:00,107,05/04/2010,343,OTHER OFFENSES RELATED TO THEF,478,"THEFT OF SERVICES, UNCLASSIFIE",COMPLETED,MISDEMEANOR,QUEENS,INSIDE,RESTAURANT/DINER,N.Y. POLICE DEPT,0,NA,,NA,1034651,197356,25-44,WHITE,M,,40.708238061,-73.818210029,"(40.708238061, -73.818210029)",PATROL BORO QUEENS SOUTH,,,UNKNOWN,D
607018197,03/26/2013,03:30:00,03/26/2013,03:35:00,115,03/26/2013,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,QUEENS,INSIDE,BAR/NIGHT CLUB,N.Y. POLICE DEPT,0,NA,,NA,1014972,211480,,,,,40.747095184,-73.889125654,"(40.747095184, -73.889125654)",PATROL BORO QUEENS NORTH,,25-44,WHITE HISPANIC,M
775303473,09/28/2012,12:00:00,09/28/2012,14:16:00,19,09/28/2012,113,FORGERY,729,"FORGERY,ETC.,UNCLASSIFIED-FELO",COMPLETED,FELONY,MANHATTAN,,TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,NA,,NA,996551,223272,,,,4,40.779505997,-73.955585504,"(40.779505997, -73.955585504)",PATROL BORO MAN NORTH,86 STREET,,UNKNOWN,E
750713674,12/15/2006,13:10:00,12/15/2006,13:25:00,62,12/15/2006,126,MISCELLANEOUS PENAL LAW,708,"IMPERSONATION 1, POLICE OFFICE",COMPLETED,FELONY,BROOKLYN,INSIDE,CHAIN STORE,N.Y. POLICE DEPT,0,NA,,NA,985447,158984,,,,,40.603058776,-73.995690785,"(40.603058776, -73.995690785)",PATROL BORO BKLYN SOUTH,,,UNKNOWN,E
136746275,08/11/2010,19:30:00,08/11/2010,19:35:00,32,08/12/2010,578,HARRASSMENT 2,637,"HARASSMENT,SUBD 1,CIVILIAN",COMPLETED,VIOLATION,MANHATTAN,,STREET,N.Y. POLICE DEPT,0,NA,,NA,998528,235821,25-44,BLACK,M,,40.81394662,-73.948420356,"(40.81394662, -73.948420356)",PATROL BORO MAN NORTH,,<18,BLACK,M
403994342,02/02/2009,01:05:00,02/02/2009,01:10:00,110,02/02/2009,347,INTOXICATED & IMPAIRED DRIVING,905,"INTOXICATED DRIVING,ALCOHOL",COMPLETED,MISDEMEANOR,QUEENS,,HIGHWAY/PARKWAY,N.Y. POLICE DEPT,0,NA,,NA,1027058,208898,,,,,40.739958002,-73.845523752,"(40.739958002, -73.845523752)",PATROL BORO QUEENS NORTH,,,UNKNOWN,E
533715781,09/04/2015,10:30:00,,,52,09/25/2015,344,ASSAULT 3 & RELATED OFFENSES,113,"MENACING,UNCLASSIFIED",COMPLETED,MISDEMEANOR,BRONX,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,,,NA,1009868,253126,45-64,WHITE HISPANIC,M,,40.861418203,-73.907387089,"(40.861418203, -73.907387089)",PATROL BORO BRONX,,45-64,WHITE HISPANIC,M
836851907,05/14/2008,10:00:00,,,50,05/14/2008,232,POSSESSION OF STOLEN PROPERTY,490,"STOLEN PROPERTY 3,POSSESSION",COMPLETED,MISDEMEANOR,BRONX,,STREET,N.Y. POLICE DEPT,0,NA,,NA,1011822,257888,,,,,40.874482551,-73.900303388,"(40.874482551, -73.900303388)",PATROL BORO BRONX,,,UNKNOWN,E
246071203,05/24/2014,03:30:00,05/24/2014,03:55:00,19,05/24/2014,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,MANHATTAN,INSIDE,CHAIN STORE,N.Y. POLICE DEPT,0,,,NA,996751,223632,,,,,40.780493821,-73.954862683,"(40.780493821, -73.954862683)",PATROL BORO MAN NORTH,,,UNKNOWN,D
575010375,05/17/2016,18:29:00,05/17/2016,18:54:00,14,05/17/2016,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,MANHATTAN,INSIDE,CHAIN STORE,N.Y. POLICE DEPT,0,,,NA,987472,214939,,,,,40.756642042,-73.988371577,"(40.756642042, -73.988371577)",PATROL BORO MAN SOUTH,,UNKNOWN,UNKNOWN,D
823781986,03/29/2006,16:20:00,03/29/2006,16:40:00,52,03/29/2006,341,PETIT LARCENY,321,"LARCENY,PETIT FROM AUTO",COMPLETED,MISDEMEANOR,BRONX,FRONT OF,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,NA,,NA,1015433,255897,,WHITE HISPANIC,M,,40.869005851,-73.88725559,"(40.869005851, -73.88725559)",PATROL BORO BRONX,,25-44,WHITE HISPANIC,F
161594072,06/13/2008,17:30:00,06/13/2008,17:45:00,112,06/13/2008,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,QUEENS,,HIGHWAY/PARKWAY,N.Y. POLICE DEPT,0,NA,,NA,1025420,202485,,,,,40.722363687,-73.851473894,"(40.722363687, -73.851473894)",PATROL BORO QUEENS NORTH,,25-44,WHITE HISPANIC,M
542940706,07/01/2009,15:30:00,07/01/2009,15:31:00,115,03/22/2011,351,CRIMINAL MISCHIEF & RELATED OF,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",COMPLETED,MISDEMEANOR,QUEENS,FRONT OF,STREET,N.Y. POLICE DEPT,0,NA,,NA,1022861,214682,,,,,40.75585293,-73.860635887,"(40.75585293, -73.860635887)",PATROL BORO QUEENS NORTH,,,WHITE HISPANIC,F
371421164,12/09/2009,19:30:00,12/09/2009,19:35:00,77,12/09/2009,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,NA,,NA,995821,185707,,,,,40.676400222,-73.958285945,"(40.676400222, -73.958285945)",PATROL BORO BKLYN NORTH,,25-44,BLACK,F
328446779,11/21/2014,08:10:00,11/21/2014,08:11:00,52,11/21/2014,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,BRONX,INSIDE,DEPARTMENT STORE,N.Y. POLICE DEPT,0,,,NA,1014809,256004,,BLACK,M,,40.869301715,-73.889511247,"(40.869301715, -73.889511247)",PATROL BORO BRONX,,,UNKNOWN,D
962153335,05/19/2010,16:30:00,05/19/2010,16:33:00,77,05/19/2010,235,DANGEROUS DRUGS,567,"MARIJUANA, POSSESSION 4 & 5",COMPLETED,MISDEMEANOR,BROOKLYN,,PARK/PLAYGROUND,N.Y. POLICE DEPT,0,NA,,NA,1004127,182891,,,,,40.668656183,-73.928349662,"(40.668656183, -73.928349662)",PATROL BORO BKLYN NORTH,,,UNKNOWN,E
698632111,01/31/2014,08:15:00,01/31/2014,17:30:00,40,02/01/2014,109,GRAND LARCENY,412,"LARCENY,GRAND FROM RESIDENCE, UNATTENDED",COMPLETED,FELONY,BRONX,INSIDE,RESIDENCE - PUBLIC HOUSING,N.Y. HOUSING POLICE,2,,PATTERSON,845,1004868,235610,,UNKNOWN,U,,40.813354964,-73.925516954,"(40.813354964, -73.925516954)",PATROL BORO BRONX,,45-64,BLACK HISPANIC,F
675773631,10/20/2008,15:00:00,,,120,10/28/2008,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,STATEN ISLAND,,STREET,N.Y. POLICE DEPT,0,NA,,NA,961971,174202,,WHITE HISPANIC,F,,40.644801064,-74.080283143,"(40.644801064, -74.080283143)",PATROL BORO STATEN ISLAND,,<18,WHITE HISPANIC,F
963212317,01/03/2011,23:00:00,01/03/2011,23:15:00,50,01/05/2011,109,GRAND LARCENY,438,"LARCENY,GRAND FROM BUILDING (NON-RESIDENCE) UNATTENDED",COMPLETED,FELONY,BRONX,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,NA,,NA,1011368,257383,,UNKNOWN,M,,40.873097888,-73.901947057,"(40.873097888, -73.901947057)",PATROL BORO BRONX,,65+,BLACK,M
488076859,01/03/2008,20:45:00,01/03/2008,21:10:00,105,01/03/2008,107,BURGLARY,223,"BURGLARY,RESIDENCE,NIGHT",COMPLETED,FELONY,QUEENS,INSIDE,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0,NA,,NA,1056075,198425,,,,,40.71102423,-73.740924761,"(40.71102423, -73.740924761)",PATROL BORO QUEENS SOUTH,,18-24,BLACK,M
287470332,09/25/2017,17:00:00,09/26/2017,10:30:00,49,09/26/2017,341,PETIT LARCENY,321,"LARCENY,PETIT FROM AUTO",COMPLETED,MISDEMEANOR,BRONX,FRONT OF,STREET,N.Y. POLICE DEPT,0,,,NA,1021229,255054,,,,,40.866669697,-73.866304141,"(40.866669697, -73.866304141)",PATROL BORO BRONX,,25-44,WHITE HISPANIC,M
439733603,05/15/2011,14:18:00,05/15/2011,14:31:00,42,05/15/2011,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,BRONX,INSIDE,FOOD SUPERMARKET,N.Y. POLICE DEPT,0,NA,,NA,1015924,244102,,,,,40.836630355,-73.885536048,"(40.836630355, -73.885536048)",PATROL BORO BRONX,,,UNKNOWN,D
880703436,07/01/2008,12:50:00,07/01/2008,13:10:00,75,07/01/2008,235,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSI",COMPLETED,MISDEMEANOR,BROOKLYN,,STREET,N.Y. POLICE DEPT,0,NA,,NA,1014354,183367,,,,,40.669933829,-73.891481704,"(40.669933829, -73.891481704)",PATROL BORO BKLYN NORTH,,,UNKNOWN,E
147434203,08/13/2009,10:20:00,08/13/2009,10:40:00,109,08/13/2009,109,GRAND LARCENY,421,"LARCENY,GRAND FROM VEHICLE/MOTORCYCLE",COMPLETED,FELONY,QUEENS,FRONT OF,STREET,N.Y. POLICE DEPT,0,NA,,NA,1030347,215618,,,,,40.758386148,-73.833608975,"(40.758386148, -73.833608975)",PATROL BORO QUEENS NORTH,,45-64,ASIAN / PACIFIC ISLANDER,F
499508063,08/18/2014,12:30:00,08/18/2014,13:00:00,103,08/18/2014,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,QUEENS,INSIDE,OTHER,N.Y. POLICE DEPT,0,,,NA,1039987,196083,,,,,40.704711982,-73.798974206,"(40.704711982, -73.798974206)",PATROL BORO QUEENS SOUTH,,65+,UNKNOWN,F
133834937,10/08/2009,08:30:00,,,77,10/08/2009,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,BROOKLYN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,NA,,NA,1001245,185808,,BLACK,F,,40.676668694,-73.938731217,"(40.676668694, -73.938731217)",PATROL BORO BKLYN NORTH,,25-44,BLACK,F
523159868,03/04/2009,00:36:00,03/14/2009,01:00:00,120,03/14/2009,361,OFF. AGNST PUB ORD SENSBLTY &,639,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,STATEN ISLAND,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,NA,,NA,947634,163737,18-24,WHITE,F,,40.616029204,-74.131889246,"(40.616029204, -74.131889246)",PATROL BORO STATEN ISLAND,,18-24,WHITE HISPANIC,M
635702928,07/12/2014,03:00:00,07/12/2014,03:15:00,34,07/12/2014,355,OFFENSES AGAINST THE PERSON,115,RECKLESS ENDANGERMENT 2,COMPLETED,MISDEMEANOR,MANHATTAN,,TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,,,NA,1006670,254235,,,,3,40.864470773,-73.918944803,"(40.864470773, -73.918944803)",PATROL BORO MAN NORTH,207 STREET,,UNKNOWN,E
293276974,05/21/2011,10:30:00,,,19,05/21/2011,351,CRIMINAL MISCHIEF & RELATED OF,254,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMPLETED,MISDEMEANOR,MANHATTAN,FRONT OF,STREET,N.Y. POLICE DEPT,0,NA,,NA,994438,218294,,BLACK,M,,40.765845375,-73.963222583,"(40.765845375, -73.963222583)",PATROL BORO MAN NORTH,,25-44,ASIAN / PACIFIC ISLANDER,M
276020142,10/06/2014,11:00:00,10/06/2014,11:45:00,122,10/06/2014,107,BURGLARY,221,"BURGLARY,RESIDENCE,DAY",COMPLETED,FELONY,STATEN ISLAND,INSIDE,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0,,,NA,959033,148217,25-44,WHITE,F,,40.573469719,-74.090773097,"(40.573469719, -74.090773097)",PATROL BORO STATEN ISLAND,,25-44,WHITE,F
760234195,04/10/2014,19:00:00,04/11/2014,10:00:00,66,04/11/2014,341,PETIT LARCENY,321,"LARCENY,PETIT FROM AUTO",COMPLETED,MISDEMEANOR,BROOKLYN,FRONT OF,STREET,N.Y. POLICE DEPT,0,,,NA,988262,171679,,,,,40.637903085,-73.985545819,"(40.637903085, -73.985545819)",PATROL BORO BKLYN SOUTH,,25-44,WHITE,M
628100900,03/23/2015,10:30:00,03/23/2015,10:45:00,5,03/23/2015,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,MANHATTAN,REAR OF,RESIDENCE - PUBLIC HOUSING,N.Y. HOUSING POLICE,2,,SMITH,598,984657,197499,,BLACK,M,,40.708774095,-73.998533426,"(40.708774095, -73.998533426)",PATROL BORO MAN SOUTH,,25-44,WHITE,M
724359349,09/01/2009,10:30:00,11/23/2009,17:40:00,50,11/23/2009,112,THEFT-FRAUD,739,"FRAUD,UNCLASSIFIED-FELONY",COMPLETED,FELONY,BRONX,INSIDE,RESIDENCE - PUBLIC HOUSING,N.Y. HOUSING POLICE,2,NA,,34130,1009690,257590,,WHITE HISPANIC,M,,40.873671035,-73.908013649,"(40.873671035, -73.908013649)",PATROL BORO BRONX,,18-24,BLACK,M
220940988,12/11/2015,17:00:00,12/11/2015,17:45:00,40,12/11/2015,578,HARRASSMENT 2,637,"HARASSMENT,SUBD 1,CIVILIAN",COMPLETED,VIOLATION,BRONX,,GAS STATION,N.Y. POLICE DEPT,0,,,NA,1004367,234794,18-24,BLACK,M,,40.811116426,-73.927329309,"(40.811116426, -73.927329309)",PATROL BORO BRONX,,18-24,BLACK,F
647149421,05/11/2013,11:20:00,05/11/2013,11:22:00,105,05/11/2013,109,GRAND LARCENY,421,"LARCENY,GRAND FROM VEHICLE/MOTORCYCLE",COMPLETED,FELONY,QUEENS,FRONT OF,STREET,N.Y. POLICE DEPT,0,NA,,NA,1054377,197940,,,,,40.709706646,-73.747054556,"(40.709706646, -73.747054556)",PATROL BORO QUEENS SOUTH,,25-44,ASIAN / PACIFIC ISLANDER,M
745577237,02/24/2016,22:30:00,03/02/2016,19:30:00,34,03/03/2016,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,MANHATTAN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,,,NA,1004013,254115,25-44,BLACK,M,,40.864147757,-73.928551197,"(40.864147757, -73.928551197)",PATROL BORO MAN NORTH,,25-44,WHITE,F
207768372,08/06/2015,17:00:00,,,44,08/06/2015,361,OFF. AGNST PUB ORD SENSBLTY &,639,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,BRONX,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,,,NA,1009143,242913,,BLACK HISPANIC,M,,40.833388611,-73.910046026,"(40.833388611, -73.910046026)",PATROL BORO BRONX,,25-44,WHITE HISPANIC,F
482204114,10/31/2017,19:05:00,10/31/2017,19:20:00,52,10/31/2017,118,DANGEROUS WEAPONS,793,WEAPONS POSSESSION 3,COMPLETED,FELONY,BRONX,,STREET,N.Y. POLICE DEPT,0,POE PARK,,NA,1013314,254565,18-24,BLACK,M,,40.865357149,-73.894922858,"(40.865357149, -73.894922858)",PATROL BORO BRONX,,UNKNOWN,UNKNOWN,E
316338086,05/23/2014,12:00:00,05/23/2014,21:35:00,72,05/23/2014,341,PETIT LARCENY,321,"LARCENY,PETIT FROM AUTO",COMPLETED,MISDEMEANOR,BROOKLYN,,STREET,N.Y. POLICE DEPT,0,,,NA,982377,176843,,,,,40.652077865,-74.006751476,"(40.652077865, -74.006751476)",PATROL BORO BKLYN SOUTH,,25-44,ASIAN / PACIFIC ISLANDER,M
679841395,03/06/2014,16:11:00,03/06/2014,16:26:00,104,03/06/2014,361,OFF. AGNST PUB ORD SENSBLTY &,639,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,QUEENS,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,,,NA,1008876,197279,45-64,BLACK,F,,40.70813599,-73.911178087,"(40.70813599, -73.911178087)",PATROL BORO QUEENS NORTH,,25-44,BLACK HISPANIC,F
556528247,04/07/2016,03:20:00,04/07/2016,03:30:00,79,04/07/2016,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,RESIDENCE - PUBLIC HOUSING,N.Y. HOUSING POLICE,2,,TOMPKINS,521,999070,193133,UNKNOWN,BLACK,M,,40.696778049,-73.946556396,"(40.696778049, -73.946556396)",PATROL BORO BKLYN NORTH,,25-44,BLACK,F
544100151,10/25/2012,16:17:00,,,67,10/25/2012,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,BROOKLYN,,STREET,N.Y. POLICE DEPT,0,NA,,NA,996508,176285,,BLACK,M,,40.650537991,-73.955826317,"(40.650537991, -73.955826317)",PATROL BORO BKLYN SOUTH,,<18,BLACK,M
386419100,04/07/2015,00:01:00,04/07/2015,00:08:00,30,04/07/2015,105,ROBBERY,388,"ROBBERY,RESIDENTIAL COMMON AREA",COMPLETED,FELONY,MANHATTAN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,,,NA,1000355,241599,,BLACK,M,,40.829802455,-73.941806221,"(40.829802455, -73.941806221)",PATROL BORO MAN NORTH,,25-44,WHITE HISPANIC,M
648215321,04/29/2009,22:09:00,04/29/2009,22:49:00,49,04/29/2009,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,BRONX,INSIDE,HOSPITAL,N.Y. STATE POLICE,11,NA,,NA,1028067,247558,,,,,40.846064155,-73.841630447,"(40.846064155, -73.841630447)",PATROL BORO BRONX,,45-64,ASIAN / PACIFIC ISLANDER,F
660966877,07/19/2010,12:45:00,,,26,07/19/2010,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,MANHATTAN,INSIDE,RESIDENCE - PUBLIC HOUSING,N.Y. HOUSING POLICE,2,NA,GRANT,720,996279,235478,,,,,40.813008529,-73.956545769,"(40.813008529, -73.956545769)",PATROL BORO MAN NORTH,,25-44,BLACK,M
435533718,08/14/2012,17:15:00,08/14/2012,17:25:00,14,08/14/2012,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,MANHATTAN,INSIDE,CLOTHING/BOUTIQUE,N.Y. POLICE DEPT,0,NA,,NA,987984,214497,,,,,40.755428662,-73.986523749,"(40.755428662, -73.986523749)",PATROL BORO MAN SOUTH,,,UNKNOWN,D
730784026,12/30/2006,03:00:00,,,14,12/30/2006,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,MANHATTAN,INSIDE,BAR/NIGHT CLUB,N.Y. POLICE DEPT,0,NA,,NA,986301,214682,,BLACK HISPANIC,M,,40.755936991,-73.992598403,"(40.755936991, -73.992598403)",PATROL BORO MAN SOUTH,,18-24,BLACK,M
287401672,11/14/2016,09:30:00,11/14/2016,10:30:00,115,11/14/2016,118,DANGEROUS WEAPONS,792,WEAPONS POSSESSION 1 & 2,COMPLETED,FELONY,QUEENS,,AIRPORT TERMINAL,PORT AUTHORITY,3,,,NA,1018623,214936,25-44,BLACK,M,,40.756567585,-73.875931534,"(40.756567585, -73.875931534)",PATROL BORO QUEENS NORTH,,UNKNOWN,UNKNOWN,E
907469062,09/20/2006,17:40:00,,,107,09/20/2006,105,ROBBERY,397,"ROBBERY,OPEN AREA UNCLASSIFIED",COMPLETED,FELONY,QUEENS,FRONT OF,RESIDENCE - PUBLIC HOUSING,N.Y. HOUSING POLICE,2,NA,POMONOK,1233,1036505,206120,18-24,BLACK,M,,40.732282323,-73.811454815,"(40.732282323, -73.811454815)",PATROL BORO QUEENS SOUTH,,25-44,ASIAN / PACIFIC ISLANDER,M
529155215,06/11/2014,14:10:00,06/11/2014,14:15:00,62,06/11/2014,117,DANGEROUS DRUGS,503,"CONTROLLED SUBSTANCE,INTENT TO",COMPLETED,FELONY,BROOKLYN,,STREET,N.Y. POLICE DEPT,0,,,NA,990407,159180,,,,,40.603594698,-73.977828573,"(40.603594698, -73.977828573)",PATROL BORO BKLYN SOUTH,,,UNKNOWN,E
869385658,12/01/2007,10:00:00,12/03/2007,12:00:00,52,12/17/2007,109,GRAND LARCENY,419,"LARCENY,GRAND FROM PERSON,UNCL",COMPLETED,FELONY,BRONX,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,NA,,NA,1017351,257743,,,,,40.874065568,-73.880311721,"(40.874065568, -73.880311721)",PATROL BORO BRONX,,45-64,BLACK,M
829396957,03/08/2015,20:00:00,03/08/2015,21:00:00,5,03/08/2015,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,MANHATTAN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,,,NA,985125,202688,,,,,40.723016626,-73.996844712,"(40.723016626, -73.996844712)",PATROL BORO MAN SOUTH,,45-64,WHITE,M
548680377,02/16/2013,21:55:00,02/16/2013,22:00:00,76,02/16/2013,105,ROBBERY,386,"ROBBERY,PERSONAL ELECTRONIC DEVICE",COMPLETED,FELONY,BROOKLYN,OPPOSITE OF,RESIDENCE - PUBLIC HOUSING,N.Y. HOUSING POLICE,2,NA,GOWANUS,245,987441,188309,,UNKNOWN,U,,40.68354911,-73.988496094,"(40.68354911, -73.988496094)",PATROL BORO BKLYN SOUTH,,25-44,WHITE,M
521874079,05/14/2017,12:15:00,05/14/2017,12:30:00,120,05/14/2017,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,STATEN ISLAND,INSIDE,CHAIN STORE,N.Y. POLICE DEPT,0,,,NA,963129,167869,25-44,WHITE HISPANIC,M,,40.627421167,-74.076090504,"(40.627421167, -74.076090504)",PATROL BORO STATEN ISLAND,,25-44,ASIAN / PACIFIC ISLANDER,M
874198934,01/11/2009,12:30:00,01/11/2009,12:34:00,103,01/11/2009,341,PETIT LARCENY,339,"LARCENY,PETIT FROM OPEN AREAS,",COMPLETED,MISDEMEANOR,QUEENS,,TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,NA,,NA,1039726,195270,,,,20,40.702482133,-73.799922252,"(40.702482133, -73.799922252)",PATROL BORO QUEENS SOUTH,PARSONS/ARCHER-JAMAICA CENTER,,UNKNOWN,D
785586843,02/28/2016,06:00:00,02/28/2016,06:34:00,73,02/28/2016,126,MISCELLANEOUS PENAL LAW,198,CRIMINAL CONTEMPT 1,COMPLETED,FELONY,BROOKLYN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,,,NA,1007524,188555,25-44,BLACK,M,,40.684194302,-73.916084746,"(40.684194302, -73.916084746)",PATROL BORO BKLYN NORTH,,25-44,BLACK,F
266897849,11/04/2013,11:58:00,11/04/2013,17:40:00,112,11/05/2013,361,OFF. AGNST PUB ORD SENSBLTY &,639,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,QUEENS,INSIDE,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0,NA,,NA,1029780,199009,,,,,40.712801552,-73.835768021,"(40.712801552, -73.835768021)",PATROL BORO QUEENS NORTH,,45-64,WHITE,F
814422627,10/24/2014,22:10:00,10/24/2014,22:25:00,14,10/24/2014,341,PETIT LARCENY,339,"LARCENY,PETIT FROM OPEN AREAS,",COMPLETED,MISDEMEANOR,MANHATTAN,INSIDE,HOTEL/MOTEL,N.Y. POLICE DEPT,0,,,NA,987608,215185,,,,,40.757317199,-73.98788056,"(40.757317199, -73.98788056)",PATROL BORO MAN SOUTH,,,UNKNOWN,D
324835413,06/08/2010,12:48:00,06/08/2010,12:50:00,79,06/09/2010,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,HOSPITAL,HEALTH & HOSP CORP,14,NA,,NA,1000460,194494,,,,,40.700511239,-73.941540394,"(40.700511239, -73.941540394)",PATROL BORO BKLYN NORTH,,25-44,WHITE HISPANIC,M
